name_1,date_1,name_2,date_2,name_3,date_3,context,correct_date,correct_answer
Martin,1963-01-01,April,1968-09-06,Matt,1955-04-18,Martin was born on the day the Astro Boy anime premiered. April was born on the day Swaziland gained independence. Matt was born on the day Albert Einstein died. The oldest is,1955-04-18,Matt
Neil,1951-09-08,Martin,1955-02-24,Marco,1950-08-25,Neil was born on the day the Occupation of Japan ended. Martin was born on the day the Central Treaty Organization was formed. Marco was born on the day Bertie the Brain was released. The oldest is,1950-08-25,Marco
Rachel,1969-11-10,Grant,1968-03-16,Alex,1963-06-21,Rachel was born on the day Sesame Street premiered its debut episode. Grant was born on the day the My Lai massacre occurred. Alex was born on the day Paul VI became Pope. The oldest is,1963-06-21,Alex
Connor,1953-07-27,Andrew,1964-05-27,Henry,1955-04-18,Connor was born on the day the Korean War ended. Andrew was born on the day the Colombian armed conflict began. Henry was born on the day Albert Einstein died. The oldest is,1953-07-27,Connor
Joy,1961-08-13,Maria,1964-07-02,George,1953-05-29,Joy was born on the day the Berlin Wall was constructed. Maria was born on the day the Civil Rights Act abolished segregation. George was born on the day the first ascent of Mount Everest took place. The oldest is,1953-05-29,George
Rachel,1968-06-05,Leon,1963-05-27,Marco,1964-07-04,Rachel was born on the day Robert F. Kennedy was assassinated. Leon was born on the day Bob Dylan released The Freewheelin' Bob Dylan. Marco was born on the day the Rhodesian Bush War began. The oldest is,1963-05-27,Leon
Rose,1964-03-27,Leon,1963-05-27,April,1954-10-23,Rose was born on the day The Great Alaska Earthquake occurred. Leon was born on the day Bob Dylan released The Freewheelin' Bob Dylan. April was born on the day the Western European Union was established. The oldest is,1954-10-23,April
Hunter,1967-07-06,Matt,1969-01-13,Leon,1962-09-26,Hunter was born on the day the Biafran secession triggered the Nigerian Civil War. Matt was born on the day Samsung Electronics was founded. Leon was born on the day the Mutawakkilite Kingdom of Yemen ended with a coup. The oldest is,1962-09-26,Leon
George,1964-07-06,Neil,1965-04-26,Ian,1957-01-10,George was born on the day Malawi gained independence. Neil was born on the day Rede Globo was established. Ian was born on the day Harold Macmillan became Prime Minister of the United Kingdom. The oldest is,1957-01-10,Ian
April,1965-01-24,Josh,1967-07-17,Kevin,1959-08-21,April was born on the day Winston Churchill died. Josh was born on the day John Coltrane died. Kevin was born on the day Hawaii was admitted to the United States. The oldest is,1959-08-21,Kevin
Ian,1965-12-30,Connor,1967-07-06,Mark,1969-01-13,Ian was born on the day Ferdinand Marcos became President of the Philippines. Connor was born on the day the Biafran secession triggered the Nigerian Civil War. Mark was born on the day Samsung Electronics was founded. The oldest is,1965-12-30,Ian
Rose,1965-03-17,Max,1958-10-28,Marco,1964-07-04,Rose was born on the day The Voting Rights Act of 1965 was inspired. John XXIII was born on the day he became Pope. Marco was born on the day the Rhodesian Bush War began. The oldest is,1958-10-28,Max
Hope,1959-02-19,Grant,1968-03-16,John,1951-09-18,Hope was born on the day Cyprus gained independence. Grant was born on the day the My Lai massacre occurred. John was born on the day The Day the Earth Stood Still was released. The oldest is,1951-09-18,John
Grant,1962-07-02,Andrew,1956-03-20,Jerry,1965-12-30,Grant was born on the day Walmart was founded. Andrew was born on the day Tunisia gained independence from France. Jerry was born on the day Ferdinand Marcos became President of the Philippines. The oldest is,1956-03-20,Andrew
Bob,1956-03-23,Joy,1953-03-05,Emily,1954-05-17,Bob was born on the day Pakistan became a republic. Joy was born on the day Death of Stalin occurred. Emily was born on the day the Supreme Court decided Brown v. Board of Education. The oldest is,1953-03-05,Joy
Dean,1954-09-14,William,1958-10-28,Joy,1961-08-13,Dean was born on the day the Soviet Union generated its first electricity by nuclear power. John XXIII was born on the day he became Pope. Joy was born on the day the Berlin Wall was constructed. The oldest is,1954-09-14,Dean
Dean,1955-08-18,Joy,1961-01-20,Josh,1964-01-12,Dean was born on the day the First Sudanese Civil War began. Joy was born on the day John F. Kennedy became President. Josh was born on the day the Zanzibar Revolution overthrew the Afro Shiraz ruling class. The oldest is,1955-08-18,Dean
Dean,1963-06-21,Luke,1969-03-02,Steve,1966-09-30,Dean was born on the day Paul VI became Pope. Luke was born on the day Concorde made its first flight. Steve was born on the day Botswana gained independence. The oldest is,1963-06-21,Dean
Bob,1959-10-07,Frank,1964-11-28,Kyle,1968-03-21,Bob was born on the day the USSR probe Luna 3 sent back the first photos of the far side of the Moon. Frank was born on the day NASA launched the Mariner 4 space probe. Kyle was born on the day the Battle of Karameh occurred. The oldest is,1959-10-07,Bob
Connor,1957-08-31,Matt,1969-01-13,Richard,1952-07-26,Connor was born on the day the Federation of Malaya gained independence. Matt was born on the day Samsung Electronics was founded. Richard was born on the day Eva Perón died. The oldest is,1952-07-26,Richard
Jason,1965-04-26,Henry,1969-07-20,Bob,1962-09-26,Jason was born on the day Rede Globo was established. Henry was born on the day of Apollo 11 Moon landing. Bob was born on the day the Mutawakkilite Kingdom of Yemen ended with a coup. The oldest is,1962-09-26,Bob
Dean,1954-09-14,Josh,1968-08-27,Emily,1954-05-17,Dean was born on the day the Soviet Union generated its first electricity by nuclear power. Josh was born on the day the First World Constituent Assembly took place. Emily was born on the day the Supreme Court decided Brown v. Board of Education. The oldest is,1954-05-17,Emily
Bob,1962-09-26,William,1975-04-04,Scott,1961-08-13,Bob was born on the day the Mutawakkilite Kingdom of Yemen ended with a coup. William was born on the day Microsoft was founded. Scott was born on the day the Berlin Wall was constructed. The oldest is,1961-08-13,Scott
Rachel,1960-05-16,Brandon,1964-07-02,Grant,1968-03-16,Rachel was born on the day the construction of the first laser started. Brandon was born on the day the Civil Rights Act abolished segregation. Grant was born on the day the My Lai massacre occurred. The oldest is,1960-05-16,Rachel
George,1970-09-06,Steve,1978-09-17,Kevin,1978-11-27,George was born on the day Black September began. Steve was born on the day the Camp David Accords were signed. Kevin was born on the day San Francisco Mayor George Moscone and City Supervisor Harvey Milk were assassinated. The oldest is,1970-09-06,George
Tyler,1977-08-20,Jack,1972-05-30,John,1960-01-22,Tyler was born on the day Voyager 2 was launched. Jack was born on the day of the Lod Airport massacre. John was born on the day the first crewed descent to the Mariana Trench occurred. The oldest is,1960-01-22,John
John,1973-01-01,Matt,1972-05-30,Jerry,1977-05-25,"John was born on the day Denmark, Ireland, and the United Kingdom joined the European Communities. Matt was born on the day of the Lod Airport massacre. Jerry was born on the day Star Wars was released. The oldest is",1972-05-30,Matt
Peter,1970-03-05,Richard,1979-03-16,Rose,1971-10-27,Peter was born on the day the Treaty on the Non-Proliferation of Nuclear Weapons was ratified. Richard was born on the day the Central Treaty Organization dissolved. Rose was born on the day Zaire was renamed. The oldest is,1970-03-05,Peter
Scott,1974-09-12,Bob,1960-05-22,Josh,1968-08-27,"Scott was born on the day Emperor Haile Selassie I was overthrown. Bob was born on the day a devastating earthquake hit Valdivia, Chile. Josh was born on the day the First World Constituent Assembly took place. The oldest is",1960-05-22,Bob
Jason,1965-04-26,Dallas,1978-08-26,John,1973-01-01,"Jason was born on the day Rede Globo was established. Dallas was born on the day John Paul I became pope. John was born on the day Denmark, Ireland, and the United Kingdom joined the European Communities. The oldest is",1965-04-26,Jason
Kyle,1978-09-17,Frank,1975-11-22,Alice,1960-04-21,Kyle was born on the day the Camp David Accords were signed. Frank was born on the day Juan Carlos I became King of Spain. Alice was born on the day the construction of Brasília was finished. The oldest is,1960-04-21,Alice
Jack,1978-11-27,Frank,1975-11-22,Brandon,1964-07-02,Jack was born on the day San Francisco Mayor George Moscone and City Supervisor Harvey Milk were assassinated. Frank was born on the day Juan Carlos I became King of Spain. Brandon was born on the day the Civil Rights Act abolished segregation. The oldest is,1964-07-02,Brandon
Marco,1974-09-12,Josh,1974-11-24,Charlie,1975-08-01,Marco was born on the day Emperor Haile Selassie I was overthrown. Josh was born on the day Lucy was discovered. Charlie was born on the day the Helsinki Accords were signed. The oldest is,1974-09-12,Marco
Walker,1960-11-08,Rose,1965-03-17,Peter,1970-03-05,Walker was born on the day the first televised presidential debates took place. Rose was born on the day The Voting Rights Act of 1965 was inspired. Peter was born on the day the Treaty on the Non-Proliferation of Nuclear Weapons was ratified. The oldest is,1960-11-08,Walker
Scott,1974-09-12,Steve,1965-09-30,Kyle,1979-01-07,Scott was born on the day Emperor Haile Selassie I was overthrown. Steve was born on the day the 30 September Movement occurred. Kyle was born on the day the Vietnamese invasion of Kampuchea ended. The oldest is,1965-09-30,Steve
Steve,1966-09-30,Josh,1975-08-01,Walker,1966-10-04,Steve was born on the day Botswana gained independence. Josh was born on the day the Helsinki Accords were signed. Walker was born on the day Lesotho gained independence. The oldest is,1966-09-30,Steve
Robert,1979-12-12,Andrew,1964-07-04,Jason,1976-04-01,"Robert was born on the day the Rhodesian Bush War ended. Andrew was born on the day the Rhodesian Bush War began. Jason was born on April 1, 1976 The oldest is",1964-07-04,Andrew
Robert,1965-08-30,Frank,1977-06-30,Grant,1968-03-16,Robert was born on the day Bob Dylan released Highway 61 Revisited. Frank was born on the day the Second World Constituent Assembly established a Provisional World Government. Grant was born on the day the My Lai massacre occurred. The oldest is,1965-08-30,Robert
Martin,1979-11-04,Alex,1963-11-22,Charlie,1978-12-29,Martin was born on the day the Iran hostage crisis began. Alex was born on the day John F. Kennedy was assassinated. Charlie was born on the day the new Spanish constitution took effect. The oldest is,1963-11-22,Alex
Joy,1961-08-13,Matt,1977-10-26,Grant,1968-03-16,Joy was born on the day the Berlin Wall was constructed. Matt was born on the day the last wild case of smallpox was eradicated. Grant was born on the day the My Lai massacre occurred. The oldest is,1961-08-13,Joy
Kyle,1968-08-27,Neil,1966-12-15,Laura,1967-08-08,Kyle was born on the day the First World Constituent Assembly took place. Neil was born on the death of Walt Disney. Laura was born on the day ASEAN was founded. The oldest is,1966-12-15,Neil
Walker,1965-12-08,Tyler,1977-08-20,Martin,1979-11-04,Walker was born on the day the Second Vatican Council was closed. Tyler was born on the day Voyager 2 was launched. Martin was born on the day the Iran hostage crisis began. The oldest is,1965-12-08,Walker
Jack,1978-11-27,Maria,1978-04-27,Blake,1977-09-05,Jack was born on the day San Francisco Mayor George Moscone and City Supervisor Harvey Milk were assassinated. Maria was born on the day the War in Afghanistan began. Blake was born on the day German Autumn began with the abduction of Hanns Martin Schleyer. The oldest is,1977-09-05,Blake
Kevin,1978-11-27,Hope,1970-02-18,Laura,1967-05-26,Kevin was born on the day San Francisco Mayor George Moscone and City Supervisor Harvey Milk were assassinated. Hope was born on the day The Chicago Seven were acquitted. Laura was born on the day The Beatles released Sgt. Pepper's Lonely Hearts Club Band. The oldest is,1967-05-26,Laura
