context,correct_city,correct_country,correct_continent,correct_lat,correct_lon,correct_geodesic_dist,correct_through_earth_dist,correct_euclidean_dist,correct_answer,reference_city,reference_country,reference_continent,reference_lat,reference_lon,reference_name,name_1,city_1,country_1,continent_1,lat_1,lon_1,name_2,city_2,country_2,continent_2,lat_2,lon_2,name_3,city_3,country_3,continent_3,lat_3,lon_3
George lives in Toli. Martin lives in Longquan. Aaron lives in Rosario de Lerma. The person who lives closest to George is,Longquan,China,Asia,40.3703,113.7483,2506.013785888257,2489.889371857203,30.653051599473752,Martin,Toli,China,Asia,45.9313,83.6039,George,George,Toli,China,Asia,45.9313,83.6039,Martin,Longquan,China,Asia,40.3703,113.7483,Aaron,Rosario de Lerma,Argentina,South America,-24.9833,-65.5833
Frank lives in Frutal. Leon lives in San Nicolás. Brandon lives in Gütersloh. The person who lives closest to Frank is,San Nicolás,Cuba,North America,22.7819,-81.9069,5954.051710755137,5739.728723931229,54.02957002253488,Leon,Frutal,Brazil,South America,-20.025,-48.9408,Frank,Frank,Frutal,Brazil,South America,-20.025,-48.9408,Leon,San Nicolás,Cuba,North America,22.7819,-81.9069,Brandon,Gütersloh,Germany,Europe,51.9,8.3833
Luke lives in Pančevo. Rachel lives in Sankt Gallen. Josh lives in Augsburg. The person who lives closest to Luke is,Augsburg,Germany,Europe,48.3689,10.8978,839.3361321463386,838.729274143312,10.361346042382717,Josh,Pančevo,Serbia,Europe,44.8739,20.6519,Luke,Luke,Pančevo,Serbia,Europe,44.8739,20.6519,Rachel,Sankt Gallen,Switzerland,Europe,47.4233,9.3772,Josh,Augsburg,Germany,Europe,48.3689,10.8978
Frank lives in Chai Prakan. Scott lives in Lincoln. Andrew lives in Goyang. The person who lives closest to Frank is,Goyang,"Korea, South",Asia,37.65,126.8,3331.9622909694713,3294.1190065452474,32.95613085497143,Andrew,Chai Prakan,Thailand,Asia,19.7322,99.1403,Frank,Frank,Chai Prakan,Thailand,Asia,19.7322,99.1403,Scott,Lincoln,United States,North America,40.8099,-96.6784,Andrew,Goyang,"Korea, South",Asia,37.65,126.8
Kevin lives in Jiamusi. Brandon lives in Blaricum. Maria lives in Chelyabinsk. The person who lives closest to Kevin is,Chelyabinsk,Russia,Asia,55.1547,61.3758,4711.48937099908,4604.859517229858,69.44757618758194,Maria,Jiamusi,China,Asia,46.8,130.319,Kevin,Kevin,Jiamusi,China,Asia,46.8,130.319,Brandon,Blaricum,Netherlands,Europe,52.2667,5.25,Maria,Chelyabinsk,Russia,Asia,55.1547,61.3758
Andrew lives in Heeze. Connor lives in Almolonga. April lives in Wanderlândia. The person who lives closest to Andrew is,Wanderlândia,Brazil,South America,-6.8489,-47.9628,8231.88704817662,7671.0919985193705,79.10026650637785,April,Heeze,Netherlands,Europe,51.3828,5.5715,Andrew,Andrew,Heeze,Netherlands,Europe,51.3828,5.5715,Connor,Almolonga,Guatemala,North America,14.8122,-91.4944,April,Wanderlândia,Brazil,South America,-6.8489,-47.9628
Luke lives in Guelma. John lives in Stratford. Grant lives in Cusco. The person who lives closest to Luke is,Cusco,Peru,South America,-13.525,-71.9722,9976.695352356139,8988.115360749536,93.82288662821028,Grant,Guelma,Algeria,Africa,36.45,7.4333,Luke,Luke,Guelma,Algeria,Africa,36.45,7.4333,John,Stratford,New Zealand,Oceania,-39.341,174.284,Grant,Cusco,Peru,South America,-13.525,-71.9722
Martin lives in Ado-Ekiti. Marco lives in Banī Suwayf. Luke lives in Pinhalzinho. The person who lives closest to Martin is,Banī Suwayf,Egypt,Africa,29.0667,31.0833,3606.611860041528,3558.646038456723,33.596899127300425,Marco,Ado-Ekiti,Nigeria,Africa,7.6211,5.2214,Martin,Martin,Ado-Ekiti,Nigeria,Africa,7.6211,5.2214,Marco,Banī Suwayf,Egypt,Africa,29.0667,31.0833,Luke,Pinhalzinho,Brazil,South America,-22.78,-46.57
John lives in Kurgan. Andrew lives in Adelaide. Jack lives in Celorico de Basto. The person who lives closest to John is,Celorico de Basto,Portugal,Europe,41.3869,-8.0022,5359.939898233342,5203.261135374293,74.6912713299218,Jack,Kurgan,Russia,Asia,55.4667,65.35,John,John,Kurgan,Russia,Asia,55.4667,65.35,Andrew,Adelaide,Australia,Oceania,-34.9275,138.6,Jack,Celorico de Basto,Portugal,Europe,41.3869,-8.0022
Jack lives in Chipata. Jerry lives in Itarantim. Marco lives in Araguari. The person who lives closest to Jack is,Itarantim,Brazil,South America,-15.66,-40.0658,7785.52222969952,7310.048719686398,72.74010616523734,Jerry,Chipata,Zambia,Africa,-13.6453,32.6464,Jack,Jack,Chipata,Zambia,Africa,-13.6453,32.6464,Jerry,Itarantim,Brazil,South America,-15.66,-40.0658,Marco,Araguari,Brazil,South America,-18.6489,-48.1869
Matt lives in Shaqlāwah. Fred lives in Mustafakemalpaşa. Andrew lives in Norwich. The person who lives closest to Matt is,Mustafakemalpaşa,Turkey,Europe,40.0353,28.4117,1447.2011610922557,1444.0917357390724,16.342185619432918,Fred,Shaqlāwah,Iraq,Asia,36.3964,44.3436,Matt,Matt,Shaqlāwah,Iraq,Asia,36.3964,44.3436,Fred,Mustafakemalpaşa,Turkey,Europe,40.0353,28.4117,Andrew,Norwich,United States,North America,41.5495,-72.0882
Jack lives in Tamiang Layang. Fred lives in Sipacapa. Jerry lives in Karlstad. The person who lives closest to Jack is,Karlstad,Sweden,Europe,59.3671,13.4999,10868.713140253669,9597.860317753873,118.81413137438662,Jerry,Tamiang Layang,Indonesia,Asia,-2.116,115.1691,Jack,Jack,Tamiang Layang,Indonesia,Asia,-2.116,115.1691,Fred,Sipacapa,Guatemala,North America,15.2122,-91.6347,Jerry,Karlstad,Sweden,Europe,59.3671,13.4999
Dean lives in Karlıova. Steve lives in Delta. Andrew lives in Santiago. The person who lives closest to Dean is,Delta,Brazil,South America,-19.9769,-47.7708,11296.66258173307,9873.873714483001,106.75407372184912,Steve,Karlıova,Turkey,Europe,39.2992,41.0142,Dean,Dean,Karlıova,Turkey,Europe,39.2992,41.0142,Steve,Delta,Brazil,South America,-19.9769,-47.7708,Andrew,Santiago,Chile,South America,-33.4372,-70.6506
Frank lives in Buynaksk. Alice lives in Malhador. Steve lives in Garoowe. The person who lives closest to Frank is,Garoowe,Somalia,Africa,8.4,48.4833,3829.2884109752995,3771.9076372855347,34.44382142634583,Steve,Buynaksk,Russia,Asia,42.8167,47.1167,Frank,Frank,Buynaksk,Russia,Asia,42.8167,47.1167,Alice,Malhador,Brazil,South America,-10.6578,-37.3047,Steve,Garoowe,Somalia,Africa,8.4,48.4833
Ian lives in Joaíma. Richard lives in Mostaganem. Jack lives in Santa Margarida. The person who lives closest to Ian is,Santa Margarida,Brazil,South America,-20.3839,-42.2508,434.211710197783,434.1276766059599,3.9242260549056045,Jack,Joaíma,Brazil,South America,-16.6542,-41.0306,Ian,Ian,Joaíma,Brazil,South America,-16.6542,-41.0306,Richard,Mostaganem,Algeria,Africa,35.9333,0.0833,Jack,Santa Margarida,Brazil,South America,-20.3839,-42.2508
Martin lives in Franeker. Henry lives in Igaratá. Maria lives in Stenungsund. The person who lives closest to Martin is,Stenungsund,Sweden,Europe,58.0833,11.8167,671.3816253804874,671.0710109593844,7.960265104253754,Maria,Franeker,Netherlands,Europe,53.1875,5.54,Martin,Martin,Franeker,Netherlands,Europe,53.1875,5.54,Henry,Igaratá,Brazil,South America,-23.2044,-46.1561,Maria,Stenungsund,Sweden,Europe,58.0833,11.8167
Kevin lives in Bourg-en-Bresse. Ian lives in Rostuša. Rose lives in Guapó. The person who lives closest to Kevin is,Rostuša,North Macedonia,Europe,41.61,20.6,1330.4162460684977,1328.0002321430125,16.043386630322168,Ian,Bourg-en-Bresse,France,Europe,46.2056,5.2289,Kevin,Kevin,Bourg-en-Bresse,France,Europe,46.2056,5.2289,Ian,Rostuša,North Macedonia,Europe,41.61,20.6,Rose,Guapó,Brazil,South America,-16.8308,-49.5319
Peter lives in Ängelholm. Leon lives in Gambēla. Alex lives in Kérouané. The person who lives closest to Peter is,Kérouané,Guinea,Africa,9.2704,-9.02,5560.160716290298,5385.377447754818,51.82769966967471,Alex,Ängelholm,Sweden,Europe,56.25,12.8667,Peter,Peter,Ängelholm,Sweden,Europe,56.25,12.8667,Leon,Gambēla,Ethiopia,Africa,8.25,34.5833,Alex,Kérouané,Guinea,Africa,9.2704,-9.02
John lives in Yur’yev-Pol’skiy. Alice lives in Środa Śląska. Maria lives in Espargos. The person who lives closest to John is,Środa Śląska,Poland,Europe,51.15,16.5833,1619.0155651326247,1614.6626917108858,23.71144238548132,Alice,Yur’yev-Pol’skiy,Russia,Asia,56.5,39.6833,John,John,Yur’yev-Pol’skiy,Russia,Asia,56.5,39.6833,Alice,Środa Śląska,Poland,Europe,51.15,16.5833,Maria,Espargos,Cabo Verde,Africa,16.7546,-22.9453
Grant lives in Sofifi. Dallas lives in Ta‘izz. Scott lives in Guapí. The person who lives closest to Grant is,Ta‘izz,Yemen,Asia,13.5789,44.0219,9292.433427048072,8490.37525614582,84.54167325017882,Dallas,Sofifi,Indonesia,Asia,0.7244,127.5806,Grant,Grant,Sofifi,Indonesia,Asia,0.7244,127.5806,Dallas,Ta‘izz,Yemen,Asia,13.5789,44.0219,Scott,Guapí,Colombia,South America,2.5703,-77.8856
Walker lives in Alexandria. Scott lives in Shali. William lives in Tournai. The person who lives closest to Walker is,Shali,Russia,Asia,43.15,45.9,1655.439185279439,1650.7860389829318,20.58298459529132,Scott,Alexandria,Romania,Europe,43.9686,25.3333,Walker,Walker,Alexandria,Romania,Europe,43.9686,25.3333,Scott,Shali,Russia,Asia,43.15,45.9,William,Tournai,Belgium,Europe,50.6056,3.3881
Connor lives in Ponta do Sol. Dean lives in União dos Palmares. Jason lives in Elkhart. The person who lives closest to Connor is,União dos Palmares,Brazil,South America,-9.1628,-36.0319,3168.628115456599,3136.0711115436175,28.5440398726249,Dean,Ponta do Sol,Cabo Verde,Africa,17.202,-25.093,Connor,Connor,Ponta do Sol,Cabo Verde,Africa,17.202,-25.093,Dean,União dos Palmares,Brazil,South America,-9.1628,-36.0319,Jason,Elkhart,United States,North America,41.6916,-85.9627
Kyle lives in Šilalė. Blake lives in Erdemli. Aaron lives in Hobart. The person who lives closest to Kyle is,Erdemli,Turkey,Europe,36.6056,34.3111,2290.623987925099,2278.3061870973856,22.43771579573108,Blake,Šilalė,Lithuania,Europe,55.4833,22.1833,Kyle,Kyle,Šilalė,Lithuania,Europe,55.4833,22.1833,Blake,Erdemli,Turkey,Europe,36.6056,34.3111,Aaron,Hobart,Australia,Oceania,-42.8806,147.325
Ryan lives in Quimper. Hunter lives in Fengning. Emily lives in Sironko. The person who lives closest to Ryan is,Sironko,Uganda,Africa,1.2306,34.2481,6368.235539512443,6106.414026824863,60.47618365489013,Emily,Quimper,France,Europe,47.9967,-4.0964,Ryan,Ryan,Quimper,France,Europe,47.9967,-4.0964,Hunter,Fengning,China,Asia,41.2108,116.6404,Emily,Sironko,Uganda,Africa,1.2306,34.2481
Leon lives in Badajoz. Maria lives in Joaquim Gomes. Joy lives in Chilpancingo. The person who lives closest to Leon is,Joaquim Gomes,Brazil,South America,-9.1328,-35.7478,6111.8907888451295,5880.20315593719,55.9742309269185,Maria,Badajoz,Spain,Europe,38.8803,-6.9753,Leon,Leon,Badajoz,Spain,Europe,38.8803,-6.9753,Maria,Joaquim Gomes,Brazil,South America,-9.1328,-35.7478,Joy,Chilpancingo,Mexico,North America,17.55,-99.5
Martin lives in Maicao. Rose lives in Alor Setar. Leon lives in Tepatlaxco. The person who lives closest to Martin is,Tepatlaxco,Mexico,North America,19.0667,-97.9667,2885.8100240349336,2861.202785785374,26.852167064317175,Leon,Maicao,Colombia,South America,11.3778,-72.2389,Martin,Martin,Maicao,Colombia,South America,11.3778,-72.2389,Rose,Alor Setar,Malaysia,Asia,6.1133,100.3729,Leon,Tepatlaxco,Mexico,North America,19.0667,-97.9667
Hope lives in Vaasa. Luke lives in Tibro. Brandon lives in Terni. The person who lives closest to Hope is,Tibro,Sweden,Europe,58.419,14.158,658.7190432203538,658.4256729028441,8.805905216955273,Luke,Vaasa,Finland,Europe,63.1,21.6167,Hope,Hope,Vaasa,Finland,Europe,63.1,21.6167,Luke,Tibro,Sweden,Europe,58.419,14.158,Brandon,Terni,Italy,Europe,42.5667,12.65
Ian lives in Schoonhoven. Brandon lives in Sarbīsheh. Steve lives in San Gabriel. The person who lives closest to Ian is,Sarbīsheh,Iran,Asia,32.5775,59.7961,4865.366342941503,4747.997277900568,58.261691155080634,Brandon,Schoonhoven,Netherlands,Europe,51.9475,4.8486,Ian,Ian,Schoonhoven,Netherlands,Europe,51.9475,4.8486,Brandon,Sarbīsheh,Iran,Asia,32.5775,59.7961,Steve,San Gabriel,Mexico,North America,19.7,-103.7333
Connor lives in Campoalegre. Leon lives in Wŏnsan. George lives in Aachen. The person who lives closest to Connor is,Aachen,Germany,Europe,50.7756,6.0836,9172.667573768134,8400.697267238518,94.55157401043094,George,Campoalegre,Colombia,South America,2.6867,-75.3256,Connor,Connor,Campoalegre,Colombia,South America,2.6867,-75.3256,Leon,Wŏnsan,"Korea, North",Asia,39.1475,127.4461,George,Aachen,Germany,Europe,50.7756,6.0836
Laura lives in Diemen. Alex lives in Paredes. Ryan lives in Huaiyang. The person who lives closest to Laura is,Paredes,Portugal,Europe,41.2,-8.3333,1594.3850702208922,1590.227752569769,17.344750470675557,Alex,Diemen,Netherlands,Europe,52.3333,4.9667,Laura,Laura,Diemen,Netherlands,Europe,52.3333,4.9667,Alex,Paredes,Portugal,Europe,41.2,-8.3333,Ryan,Huaiyang,China,Asia,37.7701,114.5312
Alice lives in Puerto Rico. Rachel lives in Bourg-en-Bresse. Jason lives in Conceição do Mato Dentro. The person who lives closest to Alice is,Conceição do Mato Dentro,Brazil,South America,-19.0369,-43.425,4175.997248690281,4101.640313478428,38.01456288332144,Jason,Puerto Rico,Colombia,South America,1.9142,-75.145,Alice,Alice,Puerto Rico,Colombia,South America,1.9142,-75.145,Rachel,Bourg-en-Bresse,France,Europe,46.2056,5.2289,Jason,Conceição do Mato Dentro,Brazil,South America,-19.0369,-43.425
Alice lives in Kara-Suu. Peter lives in Kaolack. Grant lives in Cruzeiro do Sul. The person who lives closest to Alice is,Kaolack,Senegal,Africa,14.1389,-16.0764,8902.130133705214,8195.405513008947,92.84029436241572,Peter,Kara-Suu,Kyrgyzstan,Asia,40.7,72.8833,Alice,Alice,Kara-Suu,Kyrgyzstan,Asia,40.7,72.8833,Peter,Kaolack,Senegal,Africa,14.1389,-16.0764,Grant,Cruzeiro do Sul,Brazil,South America,-7.6308,-72.67
Walker lives in Ibitiara. Leon lives in Mühldorf. Brandon lives in Sarāqib. The person who lives closest to Walker is,Mühldorf,Germany,Europe,48.2456,12.5228,8648.502901704385,7999.588792056166,81.88430127081747,Leon,Ibitiara,Brazil,South America,-12.6519,-42.2178,Walker,Walker,Ibitiara,Brazil,South America,-12.6519,-42.2178,Leon,Mühldorf,Germany,Europe,48.2456,12.5228,Brandon,Sarāqib,Syria,Asia,35.8645,36.8059
Fred lives in Bole. Mark lives in Cavalcante. Brandon lives in Gelsenkirchen. The person who lives closest to Fred is,Gelsenkirchen,Germany,Europe,51.5167,7.1,5358.673400294018,5202.105021048743,75.24696183767156,Brandon,Bole,China,Asia,44.8539,82.0514,Fred,Fred,Bole,China,Asia,44.8539,82.0514,Mark,Cavalcante,Brazil,South America,-13.7978,-47.4578,Brandon,Gelsenkirchen,Germany,Europe,51.5167,7.1
Bob lives in Loures. Josh lives in Pastores. Andrew lives in Óbidos. The person who lives closest to Bob is,Óbidos,Portugal,Europe,39.362,-9.1571,59.063675910358064,59.06346439860755,0.5312201991641529,Andrew,Loures,Portugal,Europe,38.8309,-9.1684,Bob,Bob,Loures,Portugal,Europe,38.8309,-9.1684,Josh,Pastores,Guatemala,North America,14.6,-90.75,Andrew,Óbidos,Portugal,Europe,39.362,-9.1571
Andrew lives in Perevalsk. Josh lives in Tysmenytsia. Ian lives in Rochester. The person who lives closest to Andrew is,Tysmenytsia,Ukraine,Europe,48.9008,24.8492,1025.598638849908,1024.4915941070703,13.9753215526513,Josh,Perevalsk,Ukraine,Europe,48.4333,38.8167,Andrew,Andrew,Perevalsk,Ukraine,Europe,48.4333,38.8167,Josh,Tysmenytsia,Ukraine,Europe,48.9008,24.8492,Ian,Rochester,United States,North America,43.168,-77.6162
Joy lives in Mándra. Alice lives in Krasnokamsk. Grant lives in Szigetszentmiklós. The person who lives closest to Joy is,Szigetszentmiklós,Hungary,Europe,47.3453,19.0483,1093.4938135255702,1092.152091298314,10.291260896994112,Grant,Mándra,Greece,Europe,38.0667,23.5,Joy,Joy,Mándra,Greece,Europe,38.0667,23.5,Alice,Krasnokamsk,Russia,Asia,58.0833,55.6833,Grant,Szigetszentmiklós,Hungary,Europe,47.3453,19.0483
George lives in Viana. April lives in Homyel’. Charlie lives in Ambositra. The person who lives closest to George is,Ambositra,Madagascar,Africa,-20.5294,47.2425,9004.198597833169,8273.29705929951,87.73741185663047,Charlie,Viana,Brazil,South America,-20.3893,-40.4948,George,George,Viana,Brazil,South America,-20.3893,-40.4948,April,Homyel’,Belarus,Europe,52.4453,30.9842,Charlie,Ambositra,Madagascar,Africa,-20.5294,47.2425
Blake lives in Tromsø. Frank lives in Briceni. Neil lives in Sunyani. The person who lives closest to Blake is,Briceni,Moldova,Europe,48.3611,27.0839,2407.803973472875,2393.4998416590847,22.78944732217085,Frank,Tromsø,Norway,Europe,69.6517,18.9556,Blake,Blake,Tromsø,Norway,Europe,69.6517,18.9556,Frank,Briceni,Moldova,Europe,48.3611,27.0839,Neil,Sunyani,Ghana,Africa,7.336,-2.336
Kyle lives in Gagarin Shahri. Maria lives in Armavir. Joy lives in Trstenik. The person who lives closest to Kyle is,Armavir,Armenia,Europe,40.15,44.04,2037.6826420156444,2029.008473847548,24.137628683240617,Maria,Gagarin Shahri,Uzbekistan,Asia,40.6619,68.1722,Kyle,Kyle,Gagarin Shahri,Uzbekistan,Asia,40.6619,68.1722,Maria,Armavir,Armenia,Europe,40.15,44.04,Joy,Trstenik,Serbia,Europe,43.6186,20.9972
Tyler lives in Wesel. Kyle lives in Santo Domingo de los Colorados. Charlie lives in Gar. The person who lives closest to Tyler is,Gar,China,Asia,32.1166,80.0583,6168.800481478523,5930.6317499313645,75.99603150329628,Charlie,Wesel,Germany,Europe,51.6586,6.6178,Tyler,Tyler,Wesel,Germany,Europe,51.6586,6.6178,Kyle,Santo Domingo de los Colorados,Ecuador,South America,-0.2542,-79.1719,Charlie,Gar,China,Asia,32.1166,80.0583
Marco lives in Le Puy-en-Velay. Grant lives in Grad. Leon lives in Bujanovac. The person who lives closest to Marco is,Grad,Slovenia,Europe,46.8,16.1,963.7630830887606,962.8444117247159,12.3408138082543,Grant,Le Puy-en-Velay,France,Europe,45.0444,3.8847,Marco,Marco,Le Puy-en-Velay,France,Europe,45.0444,3.8847,Grant,Grad,Slovenia,Europe,46.8,16.1,Leon,Bujanovac,Serbia,Europe,42.4667,21.7667
Martin lives in Zavolzhsk. Hope lives in Neustadt. William lives in São José do Calçado. The person who lives closest to Martin is,Neustadt,Germany,Europe,49.35,8.15,2396.4085725645828,2382.306334585325,34.955411868407445,Hope,Zavolzhsk,Russia,Asia,57.4667,42.15,Martin,Martin,Zavolzhsk,Russia,Asia,57.4667,42.15,Hope,Neustadt,Germany,Europe,49.35,8.15,William,São José do Calçado,Brazil,South America,-21.0253,-41.6544
Josh lives in Nangan. Frank lives in Soledad. Michael lives in Mabai. The person who lives closest to Josh is,Mabai,China,Asia,23.0128,104.4508,1602.8245382921345,1598.6008885970875,15.797146264119986,Michael,Nangan,Taiwan,Asia,26.15,119.9333,Josh,Josh,Nangan,Taiwan,Asia,26.15,119.9333,Frank,Soledad,Colombia,South America,10.9167,-74.75,Michael,Mabai,China,Asia,23.0128,104.4508
Neil lives in Caraballeda. Maria lives in Klagenfurt. Brandon lives in Carapó. The person who lives closest to Neil is,Carapó,Brazil,South America,-22.6339,-54.8219,3922.331885098815,3860.6796679724134,35.356083390132454,Brandon,Caraballeda,Venezuela,South America,10.6131,-66.8506,Neil,Neil,Caraballeda,Venezuela,South America,10.6131,-66.8506,Maria,Klagenfurt,Austria,Europe,46.6167,14.3,Brandon,Carapó,Brazil,South America,-22.6339,-54.8219
Matt lives in Virginópolis. George lives in Concepción. Steve lives in Fort-Shevchenko. The person who lives closest to Matt is,Concepción,Paraguay,South America,-23.4064,-57.4344,1609.6672702841183,1605.3893238353676,15.427152012280166,George,Virginópolis,Brazil,South America,-18.8228,-42.7039,Matt,Matt,Virginópolis,Brazil,South America,-18.8228,-42.7039,George,Concepción,Paraguay,South America,-23.4064,-57.4344,Steve,Fort-Shevchenko,Kazakhstan,Asia,44.5167,50.2667
Richard lives in Raška. Mark lives in Mojkovac. Alex lives in Suai. The person who lives closest to Richard is,Mojkovac,Montenegro,Europe,42.96,19.58,91.03794771768659,91.03717318488313,1.0794757987097288,Mark,Raška,Serbia,Europe,43.2856,20.6092,Richard,Richard,Raška,Serbia,Europe,43.2856,20.6092,Mark,Mojkovac,Montenegro,Europe,42.96,19.58,Alex,Suai,Timor-Leste,Asia,-9.3129,125.2565
Andrew lives in Pamplona. Marco lives in Lakewood. Matt lives in Xai. The person who lives closest to Andrew is,Lakewood,United States,North America,39.6977,-105.1172,8048.446744374659,7523.830182531164,103.51420017002496,Marco,Pamplona,Spain,Europe,42.8167,-1.65,Andrew,Andrew,Pamplona,Spain,Europe,42.8167,-1.65,Marco,Lakewood,United States,North America,39.6977,-105.1172,Matt,Xai,Laos,Asia,20.6914,101.9861
